retailer,product_id,url,product_name,brand,brand_type,color,current_price,regular_price,on_sale,discount_pct,rise,leg_shape,fit,inseam,fabric,pct_cotton,pct_natural_fiber,stretch,closure
Walmart,10591111994,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-High-Rise-Skinny-Jeggings-Sizes-0X-4X/10591111994?classType=VARIANT,"Terra & Sky Women's Plus Size High Rise Skinny Jeggings, Sizes 0X-4X",Terra & Sky,Owned Brand,Medium Wash,19.98,19.98,false,,High,Skinny,Skinny,28.0,,,,,Pull-On
Walmart,17095615891,https://www.walmart.com/ip/TT-COATED-PANT/17095615891?classType=VARIANT,"Time and Tru Women's Flare Coated Denim Pants, 30"" Inseam, Size 0-20",Time and Tru,Owned Brand,Black Soot,14.27,14.27,false,,Mid,Flare,Modern Fit,30.0,Cotton/Polyester/Rayon/Spandex,,,,Zipper
Walmart,16659724815,https://www.walmart.com/ip/TT-TUXEDO-JEAN/16659724815?classType=VARIANT,"Time and Tru Women's Tuxedo Jeans, 30"" Inseam, Sizes 0-20",Time and Tru,Owned Brand,Black Wash,24.98,24.98,false,,High,Straight,Relaxed Fit,30.0,"BCI Cotton, Recycled Polyester, Elastane",,,,Zipper
Walmart,16659724815,https://www.walmart.com/ip/TT-TUXEDO-JEAN/16659724815?classType=VARIANT,"Time and Tru Women's Tuxedo Jeans, 30"" Inseam, Sizes 0-20",Time and Tru,Owned Brand,Dark Wash,24.98,24.98,false,,High,Straight,Relaxed Fit,30.0,"BCI Cotton, Recycled Polyester, Elastane",,,,Zipper
Walmart,16659724815,https://www.walmart.com/ip/TT-TUXEDO-JEAN/16659724815?classType=VARIANT,"Time and Tru Women's Tuxedo Jeans, 30"" Inseam, Sizes 0-20",Time and Tru,Owned Brand,Light Wash,24.98,24.98,false,,High,Straight,Relaxed Fit,30.0,"BCI Cotton, Recycled Polyester, Elastane",,,,Zipper
Walmart,12874617474,https://www.walmart.com/ip/Time-and-Tru-Women-s-Jegging-Capri-Sizes-XS-XXL/12874617474?classType=VARIANT,"Time and Tru Women's Capri Jeggings, Sizes XS-XXXL",Time and Tru,Owned Brand,Antique Wash,14.98,14.98,false,,High,Jegging,Skinny,23.0,,,,,Pull-On
Walmart,12874617474,https://www.walmart.com/ip/Time-and-Tru-Women-s-Jegging-Capri-Sizes-XS-XXL/12874617474?classType=VARIANT,"Time and Tru Women's Capri Jeggings, Sizes XS-XXXL",Time and Tru,Owned Brand,Beige Wash,14.98,14.98,false,,High,Jegging,Skinny,23.0,,,,,Pull-On
Walmart,12874617474,https://www.walmart.com/ip/Time-and-Tru-Women-s-Jegging-Capri-Sizes-XS-XXL/12874617474?classType=VARIANT,"Time and Tru Women's Capri Jeggings, Sizes XS-XXXL",Time and Tru,Owned Brand,Black Soot,14.98,14.98,false,,High,Jegging,Skinny,23.0,,,,,Pull-On
Walmart,12874617474,https://www.walmart.com/ip/Time-and-Tru-Women-s-Jegging-Capri-Sizes-XS-XXL/12874617474?classType=VARIANT,"Time and Tru Women's Capri Jeggings, Sizes XS-XXXL",Time and Tru,Owned Brand,Dark Ivy,14.98,14.98,false,,High,Jegging,Skinny,23.0,,,,,Pull-On
Walmart,12874617474,https://www.walmart.com/ip/Time-and-Tru-Women-s-Jegging-Capri-Sizes-XS-XXL/12874617474?classType=VARIANT,"Time and Tru Women's Capri Jeggings, Sizes XS-XXXL",Time and Tru,Owned Brand,Pink Wash,14.98,14.98,false,,High,Jegging,Skinny,23.0,,,,,Pull-On
Walmart,12874617474,https://www.walmart.com/ip/Time-and-Tru-Women-s-Jegging-Capri-Sizes-XS-XXL/12874617474?classType=VARIANT,"Time and Tru Women's Capri Jeggings, Sizes XS-XXXL",Time and Tru,Owned Brand,Vivid White,14.98,14.98,false,,High,Jegging,Skinny,23.0,,,,,Pull-On
Walmart,16541508032,https://www.walmart.com/ip/TS-EMB-STR-JEGGING/16541508032?classType=VARIANT,"Terra & Sky Women's Plus High Rise Embellished Straight Leg Jegging, 29"" Inseam, Sizes 0X-5X",Terra & Sky,Owned Brand,Medium Wash,16.48,27.98,true,41.1,High,Jegging,Classic Fit,29.0,Denim,,,,Pull-On
Walmart,15488615224,https://www.walmart.com/ip/TS-BARREL-JEAN/15488615224?classType=VARIANT,"Terra & Sky Women's Plus High Rise Barrel Jeans, 28"" Inseam, Sizes 16W-24W",Terra & Sky,Owned Brand,Dark Wash,27.98,27.98,false,,High,Barrel,Loose,28.0,"BCI Cotton, Spandex",,,,Zipper
Walmart,3968039364,https://www.walmart.com/ip/Wedgie-Icon-Fit-Ankle-Women-s-Jeans/3968039364?classType=REGULAR,Levi's Women's Premium Wedgie Icon Fit Jeans Life's Work Size 23,Levi's,National Brand,Blue,31.0,54.7,true,43.3,High,Straight,,,Denim,,,,Zipper
Walmart,2328457099,https://www.walmart.com/ip/Time-and-Tru-Women-s-Maternity-Straight-Jeans-with-Belly-Band/2328457099?classType=VARIANT&athbdg=L1600,Time and Tru Women's Maternity Straight Jeans with Belly Band,Time and Tru,Owned Brand,Dark Wash,23.98,23.98,false,,High,Straight,Relaxed Fit,27.0,"Polyester, Spandex, Cotton, Denim",,,,Pull-On
Walmart,2328457099,https://www.walmart.com/ip/Time-and-Tru-Women-s-Maternity-Straight-Jeans-with-Belly-Band/2328457099?classType=VARIANT&athbdg=L1600,Time and Tru Women's Maternity Straight Jeans with Belly Band,Time and Tru,Owned Brand,Light Wash,23.98,23.98,false,,High,Straight,Relaxed Fit,27.0,"Polyester, Spandex, Cotton, Denim",,,,Pull-On
Walmart,16154061157,https://www.walmart.com/ip/Levi-s-Size-28-Salty-Surf-Blue-Women-s-311-Shaping-Skinny-Jean/16154061157?classType=REGULAR,Levi's Size 28 Salty Surf Blue Women's 311 Shaping Skinny Jean,Levi's,National Brand,Salty Surf Blue,22.91,26.99,true,15.1,Mid,Skinny,Skinny,,denim,,,,Zipper
Walmart,5926114068,https://www.walmart.com/ip/Denizen-Levi-s-Women-s-Black-High-Rise-Cotton-Loose-Taper-Jeans-Pants-27-Waist/5926114068?classType=REGULAR,"Denizen® Levi's® Women's Black High Rise Cotton Loose Taper Jeans Pants 27"" Waist",Levi's,National Brand,Black,17.9,17.9,false,,High,Loose,Loose,27.0,Cotton,,,,Zipper
Walmart,17856367652,https://www.walmart.com/ip/TS-CORE-JEGGING-STRA/17856367652?classType=VARIANT&athbdg=L1600,"Terra & Sky Women's Plus Signature Jegging Straight, Sizes 0X-5X",Terra & Sky,Owned Brand,Black,22.98,22.98,false,,High,Jegging,Modern Fit,,,,,,Pull-On
Walmart,17856367652,https://www.walmart.com/ip/TS-CORE-JEGGING-STRA/17856367652?classType=VARIANT&athbdg=L1600,"Terra & Sky Women's Plus Signature Jegging Straight, Sizes 0X-5X",Terra & Sky,Owned Brand,Charlotte Wash,22.98,22.98,false,,High,Jegging,Modern Fit,,,,,,Pull-On
Walmart,19377216000,https://www.walmart.com/ip/Levi-s-Women-s-724-High-Rise-Straight-Jeans-Shine-Til-Dawn-Size-28-Regular/19377216000?classType=REGULAR,Levi's Women's 724 High Rise Straight Jeans Shine Til Dawn Size 28 Regular,Levi's,National Brand,Gray,32.9,32.9,false,,Mid,Straight,Regular,,Denim,,,,
Walmart,223522903,https://www.walmart.com/ip/Levi-s-DARKEST-SKY-Women-s-311-Shaping-Skinny-Jeans-US-26Wx30L/223522903?classType=REGULAR,"Levi's DARKEST SKY Women's 311 Shaping Skinny Jeans, US 26Wx30L",Levi's,National Brand,White,33.95,33.95,false,,Mid,Skinny,Skinny,,Cotton,,,,Zipper
Walmart,15158954435,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-High-Rise-Bootcut-Jeggings-Sizes-0X-4X/15158954435?classType=VARIANT&athbdg=L1103,"Terra & Sky Women's Plus High Rise Bootcut Jeggings, Sizes 0X-5X",Terra & Sky,Owned Brand,Dark wash,19.98,19.98,false,,High,Jegging,Slim,30.0,"BCI Cotton, Recycled Polyester, Rayon, Spandex",,,,Elastic
Walmart,15158954435,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-High-Rise-Bootcut-Jeggings-Sizes-0X-4X/15158954435?classType=VARIANT&athbdg=L1103,"Terra & Sky Women's Plus High Rise Bootcut Jeggings, Sizes 0X-5X",Terra & Sky,Owned Brand,Medium Tint Wash,19.98,19.98,false,,High,Jegging,Slim,30.0,"BCI Cotton, Recycled Polyester, Rayon, Spandex",,,,Elastic
Walmart,2785982275,https://www.walmart.com/ip/Levi-s-Womens-Plus-Denim-Raw-Hem-Slim-Jeans/2785982275?classType=VARIANT,"Levi's Womens 311 Shaping Cropped Jeans, Blue, Plus Size, 20W",Levi's,National Brand,Blue - ltpasblue,31.99,31.99,false,,Mid,Slim,Active Fit,30.0,Cotton,,,,
Walmart,5148488891,https://www.walmart.com/ip/Levi-s-Women-s-Stretch-311-Shaping-Tummy-Slimming-Skinny-Jean-Soft-Black-34x30/5148488891?classType=VARIANT,"Levi's Women's Stretch 311 Shaping & Tummy Slimming  Skinny Jean (Soft Black, 34x30)",Levi's,National Brand,Easy Cool,28.99,28.99,false,,Mid,Skinny,Skinny,,Denim,,,,Zipper
Walmart,5148488891,https://www.walmart.com/ip/Levi-s-Women-s-Stretch-311-Shaping-Tummy-Slimming-Skinny-Jean-Soft-Black-34x30/5148488891?classType=VARIANT,"Levi's Women's Stretch 311 Shaping & Tummy Slimming  Skinny Jean (Soft Black, 34x30)",Levi's,National Brand,Hawaii Ocean Light Wash,28.99,28.99,false,,Mid,Skinny,Skinny,,Denim,,,,Zipper
Walmart,5148488891,https://www.walmart.com/ip/Levi-s-Women-s-Stretch-311-Shaping-Tummy-Slimming-Skinny-Jean-Soft-Black-34x30/5148488891?classType=VARIANT,"Levi's Women's Stretch 311 Shaping & Tummy Slimming  Skinny Jean (Soft Black, 34x30)",Levi's,National Brand,Sahara Strand,28.99,28.99,false,,Mid,Skinny,Skinny,,Denim,,,,Zipper
Walmart,5148488891,https://www.walmart.com/ip/Levi-s-Women-s-Stretch-311-Shaping-Tummy-Slimming-Skinny-Jean-Soft-Black-34x30/5148488891?classType=VARIANT,"Levi's Women's Stretch 311 Shaping & Tummy Slimming  Skinny Jean (Soft Black, 34x30)",Levi's,National Brand,Soft Black,28.99,28.99,false,,Mid,Skinny,Skinny,,Denim,,,,Zipper
Walmart,1341821506,https://www.walmart.com/ip/Levi-s-Women-s-501-Original-Shorts-Jazz-Solo-Medium-Indigo-29/1341821506?classType=VARIANT,Levi's Women's 501 Medium Wash High Rise Jazz Solo Distressed Original Denim - 56327-0251 29,Levi's,National Brand,Blue,28.51,28.51,false,,High,Straight,Classic Fit,3.0,Cotton,,,,Zipper
Walmart,261947906,https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Juniors-Mom-Jeans/261947906?classType=VARIANT,Signature by Levi Strauss & Co. Juniors' Mom Jeans,Levi Strauss Signature,National Brand,Beach Dreams,22.0,22.0,false,,Mid,Straight,Skinny,,"Cotton, Elastane",,,,
Walmart,5693183069,https://www.walmart.com/ip/Denizen-Levi-s-Women-s-Black-High-Rise-Cotton-Loose-Taper-Jeans-Pants-29-Waist/5693183069?classType=REGULAR,"Denizen® Levi's® Women's Black High Rise Cotton Loose Taper Jeans Pants 29"" Waist",Levi's,National Brand,Black,16.9,16.9,false,,High,Loose,Loose,27.0,Cotton,,,,Zipper
Walmart,15991256154,https://www.walmart.com/ip/Levi-s-Womens-Ankle-Mid-Rise-Skinny-Fit-Jeans-Grey-26/15991256154?classType=REGULAR,"Levi's Womens Ankle Mid Rise Skinny Fit Jeans, Grey, 26",Levi's,National Brand,Grey - gray,26.99,26.99,false,,Mid,Skinny,Active Fit,,"Cotton, Elastane, Polyester, Viscose",,,,
Walmart,923137425,https://www.walmart.com/ip/Levis-Womens-711-Skinny-Jeans-Standard-25-Regular-So-Extra-Waterless/923137425?classType=VARIANT,Levis Womens 711 Skinny Jeans Standard 25 Regular So Extra Waterless,Levi's,National Brand,Multi-color,19.9,19.9,false,,Mid,Skinny,Skinny,,Cotton,,,,
Walmart,15776504104,https://www.walmart.com/ip/Levi-s-Ladies-Medium-Lapis-Storm-311-Skinny-Shaping-Denim/15776504104?classType=REGULAR,"Levi's Women's 311 Shaping Skinny Jean, Size 30",Levi's,National Brand,Lapis Storm,31.91,31.91,false,,Mid,Skinny,Skinny,30.0,denim,,,,Zipper
Walmart,15753200560,https://www.walmart.com/ip/Levi-s-Ladies-Medium-Lapis-Storm-311-Skinny-Shaping-Denim/15753200560?classType=REGULAR,Levi's Ladies Medium Lapis Storm 311 Skinny Shaping Denim,Levi's,National Brand,Lapis Gallop - Medium Indigo,20.0,20.0,false,,Mid,Skinny,Skinny,28.0,denim,,,,
Walmart,946342527,https://www.walmart.com/ip/Levi-s-Womens-High-Rise-Shorts/946342527?classType=VARIANT,Levi's Womens High-Rise Shorts,Levi's,National Brand,Carbon Copy,23.95,26.95,true,11.1,High,,Slim,2.0,Denim,,,,Zipper
Walmart,946342527,https://www.walmart.com/ip/Levi-s-Womens-High-Rise-Shorts/946342527?classType=VARIANT,Levi's Womens High-Rise Shorts,Levi's,National Brand,Harlem Scoop,23.95,26.95,true,11.1,High,,Slim,2.0,Denim,,,,Zipper
Walmart,946342527,https://www.walmart.com/ip/Levi-s-Womens-High-Rise-Shorts/946342527?classType=VARIANT,Levi's Womens High-Rise Shorts,Levi's,National Brand,Ready Steady,23.95,26.95,true,11.1,High,,Slim,2.0,Denim,,,,Zipper
Walmart,946342527,https://www.walmart.com/ip/Levi-s-Womens-High-Rise-Shorts/946342527?classType=VARIANT,Levi's Womens High-Rise Shorts,Levi's,National Brand,Salt White,23.95,26.95,true,11.1,High,,Slim,2.0,Denim,,,,Zipper
Walmart,946342527,https://www.walmart.com/ip/Levi-s-Womens-High-Rise-Shorts/946342527?classType=VARIANT,Levi's Womens High-Rise Shorts,Levi's,National Brand,Saphire Dust Shorts,23.95,26.95,true,11.1,High,,Slim,2.0,Denim,,,,Zipper
Walmart,18237372450,https://www.walmart.com/ip/Levi-s-Womens-Utility-Straight-Leg-Jeans-Pink-25/18237372450?classType=REGULAR,"Levi's Womens Utility Straight Leg Jeans, Pink, 25",Levi's,National Brand,pink,31.99,31.99,false,,Mid,Straight,Active Fit,,Cotton,,,,
Walmart,963896375,https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Gold-Label-Women-s-Maternity-Baby-Bump-Skinny-Jeans-X-Small-Blue-Laguna-waterless/963896375?classType=REGULAR,Signature by Levi Strauss & Co. Gold Label Women's Maternity Baby Bump Skinny Jeans X-Small Blue Laguna-waterless,Levi Strauss Signature,National Brand,Blue Laguna-waterless,20.0,20.0,false,,,Skinny,Skinny,29.0,Denim,,,,
Walmart,5244938032,https://www.walmart.com/ip/Levi-s-Womens-725-High-Rise-Boot-Cut-Jeans-Blue-Plus-Size-20W/5244938032?classType=VARIANT,"Levi's Womens 725 High Rise Boot Cut Jeans, Blue, Plus Size, 20W",Levi's,National Brand,Blue - lightblue,31.99,31.99,false,,High,Bootcut,Active Fit,,Cotton,,,,Zipper
Walmart,200836365,https://www.walmart.com/ip/Levi-s-Women-s-Plus-Size-720-High-Rise-Super-Skinny-Jeans/200836365?classType=VARIANT,Levi’s Women's Plus Size 720 High-Rise Super Skinny Jeans,Levi's,National Brand,Black Squared,31.99,31.99,false,,High,Skinny,Active Fit,30.0,"Cotton, Polyester, Elastane",,,,Zipper
Walmart,200836365,https://www.walmart.com/ip/Levi-s-Women-s-Plus-Size-720-High-Rise-Super-Skinny-Jeans/200836365?classType=VARIANT,Levi’s Women's Plus Size 720 High-Rise Super Skinny Jeans,Levi's,National Brand,Quebec Drawn,31.99,31.99,false,,High,Skinny,Active Fit,30.0,"Cotton, Polyester, Elastane",,,,Zipper
Walmart,200836365,https://www.walmart.com/ip/Levi-s-Women-s-Plus-Size-720-High-Rise-Super-Skinny-Jeans/200836365?classType=VARIANT,Levi’s Women's Plus Size 720 High-Rise Super Skinny Jeans,Levi's,National Brand,Quebec Victory,31.99,31.99,false,,High,Skinny,Active Fit,30.0,"Cotton, Polyester, Elastane",,,,Zipper
Walmart,15322371444,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Leg-Denim-Jegging-28-5-Inseam-Sizes-XS-XXXL/15322371444?classType=VARIANT&athbdg=L1600,"Time and Tru Women's High Rise Skinny Leg Denim Jegging, 28.5"" Inseam, Sizes XS-XXXL",Time and Tru,Owned Brand,Black Wash,17.98,17.98,false,,High,Skinny,Skinny,28.0,"Cotton, Recycled Polyester, Rayon, Spandex",,,,Pull-On
Walmart,15322371444,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Leg-Denim-Jegging-28-5-Inseam-Sizes-XS-XXXL/15322371444?classType=VARIANT&athbdg=L1600,"Time and Tru Women's High Rise Skinny Leg Denim Jegging, 28.5"" Inseam, Sizes XS-XXXL",Time and Tru,Owned Brand,Light Wash,17.98,17.98,false,,High,Skinny,Skinny,28.0,"Cotton, Recycled Polyester, Rayon, Spandex",,,,Pull-On
Walmart,15322371444,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Skinny-Leg-Denim-Jegging-28-5-Inseam-Sizes-XS-XXXL/15322371444?classType=VARIANT&athbdg=L1600,"Time and Tru Women's High Rise Skinny Leg Denim Jegging, 28.5"" Inseam, Sizes XS-XXXL",Time and Tru,Owned Brand,Medium Wash,17.98,17.98,false,,High,Skinny,Skinny,28.0,"Cotton, Recycled Polyester, Rayon, Spandex",,,,Pull-On
Walmart,17064218658,https://www.walmart.com/ip/Levi-s-Youth-Slim-Flex-Stretch-Denim/17064218658?classType=VARIANT,Levi's Youth Slim Flex Stretch Denim,Levi's,National Brand,Denim,23.99,23.99,false,,Mid,Slim,Slim,,Denim,,,,Zipper
Walmart,15796207678,https://www.walmart.com/ip/Levi-s-Ladies-Medium-Lapis-Storm-311-Skinny-Shaping-Denim/15796207678?classType=REGULAR,"Levi's Women's 311 Shaping Skinny Jean, Size 28",Levi's,National Brand,Lapis Storm,31.99,31.99,false,,Mid,Skinny,Skinny,30.0,denim,,,,Zipper
Walmart,911434702,https://www.walmart.com/ip/Levi-Strauss-Signature-Women-s-Shaping-Perfect-Pull-On-Straight-Jeans/911434702?classType=REGULAR,Levi Strauss Signature Gold Women's Totally Shaping Pull-on Skinny Jeans Mid-Rise Stretch Denim (Available in Plus Size),Levi Strauss Signature,National Brand,Noir,32.99,32.99,false,,Mid,Skinny,Skinny,28.0,denim,,,,Pull-On
Walmart,18292768877,https://www.walmart.com/ip/Levi-s-Womens-311-Welt-Pocket-Skinny-Fit-Jeans-Beige-29/18292768877?classType=REGULAR,"Levi's Womens 311 Welt- Pocket Skinny Fit Jeans, Beige, 29",Levi's,National Brand,Beige - natural,31.99,31.99,false,,High,Skinny,Active Fit,,Cotton,,,,
Walmart,6130108822,https://www.walmart.com/ip/Time-and-Tru-Women-s-Maternity-Straight-Leg-Jeans-27-Inseam-Sizes-S-XXL/6130108822?classType=VARIANT&athbdg=L1600,"Time and Tru Women's Maternity Straight Leg Jeans, 27"" Inseam, Sizes S-XXL",Time and Tru,Owned Brand,Charcoal Wash,11.2,11.2,false,,Mid,Straight,Classic Fit,27.0,,,,,Elastic
Walmart,6130108822,https://www.walmart.com/ip/Time-and-Tru-Women-s-Maternity-Straight-Leg-Jeans-27-Inseam-Sizes-S-XXL/6130108822?classType=VARIANT&athbdg=L1600,"Time and Tru Women's Maternity Straight Leg Jeans, 27"" Inseam, Sizes S-XXL",Time and Tru,Owned Brand,Dark Vintage,11.2,11.2,false,,Mid,Straight,Classic Fit,27.0,,,,,Elastic
Walmart,6130108822,https://www.walmart.com/ip/Time-and-Tru-Women-s-Maternity-Straight-Leg-Jeans-27-Inseam-Sizes-S-XXL/6130108822?classType=VARIANT&athbdg=L1600,"Time and Tru Women's Maternity Straight Leg Jeans, 27"" Inseam, Sizes S-XXL",Time and Tru,Owned Brand,Medium Abrasion,11.2,11.2,false,,Mid,Straight,Classic Fit,27.0,,,,,Elastic
Walmart,17826070230,https://www.walmart.com/ip/Time-and-Tru-Women-s-High-Rise-Straight-Leg-Cropped-Cuffed-Jean-26-5-Inseam-Sizes-0-20/17826070230?classType=VARIANT,"Time and Tru Women's High Rise Straight Leg Cuffed Jeans, 26.5"" Inseam, Sizes 0-20",Time and Tru,Owned Brand,DARK WASH,24.98,24.98,false,,High,Straight,Relaxed Fit,26.0,,,,,Zipper
Walmart,15172368932,https://www.walmart.com/ip/Free-Assembly-Women-s-Mid-Rise-Barrel-Ankle-Jeans-Sizes-0-16/15172368932?classType=VARIANT,"Free Assembly Women's and Women's Plus Barrel Ankle Jeans, 27"" Inseam, Sizes 0-26",Free Assembly,National Brand,Dark Rinse,13.5,13.5,false,,High,Wide Leg,Classic Fit,27.0,,,,,
Walmart,15172368932,https://www.walmart.com/ip/Free-Assembly-Women-s-Mid-Rise-Barrel-Ankle-Jeans-Sizes-0-16/15172368932?classType=VARIANT,"Free Assembly Women's and Women's Plus Barrel Ankle Jeans, 27"" Inseam, Sizes 0-26",Free Assembly,National Brand,Seine,13.5,13.5,false,,High,Wide Leg,Classic Fit,27.0,,,,,
Walmart,10528503839,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-High-Rise-Capri-Jeggings-Sizes-0X-5X/10528503839?classType=VARIANT,"Terra & Sky Women's Plus Size High Rise Capri Jeggings, Sizes 0X-5X",Terra & Sky,Owned Brand,Black,17.98,17.98,false,,High,Jegging,Skinny,23.0,,,,,Pull-On
Walmart,10528503839,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-High-Rise-Capri-Jeggings-Sizes-0X-5X/10528503839?classType=VARIANT,"Terra & Sky Women's Plus Size High Rise Capri Jeggings, Sizes 0X-5X",Terra & Sky,Owned Brand,Dark Wash,17.98,17.98,false,,High,Jegging,Skinny,23.0,,,,,Pull-On
Walmart,10528503839,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-High-Rise-Capri-Jeggings-Sizes-0X-5X/10528503839?classType=VARIANT,"Terra & Sky Women's Plus Size High Rise Capri Jeggings, Sizes 0X-5X",Terra & Sky,Owned Brand,Light Wash,17.98,17.98,false,,High,Jegging,Skinny,23.0,,,,,Pull-On
Walmart,10528503839,https://www.walmart.com/ip/Terra-Sky-Women-s-Plus-Size-High-Rise-Capri-Jeggings-Sizes-0X-5X/10528503839?classType=VARIANT,"Terra & Sky Women's Plus Size High Rise Capri Jeggings, Sizes 0X-5X",Terra & Sky,Owned Brand,Vivid White,17.98,17.98,false,,High,Jegging,Skinny,23.0,,,,,Pull-On
Walmart,449995745,https://www.walmart.com/ip/No-Boundaries-Juniors-Super-High-Rise-Destructed-Mom-Jeans/449995745?classType=VARIANT,No Boundaries Juniors' Super High Rise Destructed Mom Jeans,No Boundaries,Owned Brand,Black Wash,17.98,17.98,false,,High,Mom,Relaxed Fit,28.0,"Spandex, Cotton",,,,
Walmart,16133650016,https://www.walmart.com/ip/Levi-s-Women-s-Size-26-Salty-Surf-Blue-311-Shaping-Skinny-Jean/16133650016?classType=REGULAR,Levi's Women's Size 26 Salty Surf Blue 311 Shaping Skinny Jean,Levi's,National Brand,Salty Surf,25.96,25.96,false,,High,Skinny,Skinny,,denim,,,,
Walmart,691026238,https://www.walmart.com/ip/Signature-by-Levi-Strauss-Co-Gold-Label-Women-s-Immaculate-Size-28-Long/691026238?classType=REGULAR,"Signature by Levi Strauss & Co. Gold Label Women's, Immaculate, Size 28 Long",Levi Strauss Signature,National Brand,Immaculate,28.99,35.94,true,19.3,Mid,Slim,Skinny,32.0,Denim,,,,Zipper
Walmart,422484992,https://www.walmart.com/ip/Time-and-Tru-Women-s-Maternity-Skinny-Jeans/422484992?classType=VARIANT&athbdg=L1600,"Time and Tru Women's Maternity Skinny Jeans, Sizes S-XXL",Time and Tru,Owned Brand,Black Wash,10.13,10.13,false,,High,Skinny,Skinny,29.0,,,,,Pull-On
Walmart,422484992,https://www.walmart.com/ip/Time-and-Tru-Women-s-Maternity-Skinny-Jeans/422484992?classType=VARIANT&athbdg=L1600,"Time and Tru Women's Maternity Skinny Jeans, Sizes S-XXL",Time and Tru,Owned Brand,Charcoal Grey,10.13,10.13,false,,High,Skinny,Skinny,29.0,,,,,Pull-On
Walmart,422484992,https://www.walmart.com/ip/Time-and-Tru-Women-s-Maternity-Skinny-Jeans/422484992?classType=VARIANT&athbdg=L1600,"Time and Tru Women's Maternity Skinny Jeans, Sizes S-XXL",Time and Tru,Owned Brand,Dark Wash,10.13,10.13,false,,High,Skinny,Skinny,29.0,,,,,Pull-On
